date,rows_read,trajectories,holdout,speed_p50,speed_p95,speed_p99,accel_abs_p50,accel_abs_p95,accel_abs_p99,turn_abs_p50,turn_abs_p95,turn_abs_p99,vertical_speed_abs_p50,vertical_speed_abs_p95,vertical_speed_abs_p99
2022-06-06,2304562,18426,False,56.155862697037385,92.79033631854863,107.10877443437806,0.0959286890857125,0.43240579879857927,0.7765440749546846,0.0969047471233935,2.490913697286199,4.5817195313376855,0.46967830586057246,4.042581377781831,5.836743551533869
2022-06-13,2213629,18088,False,56.60232349784924,94.12936233688987,107.85657509339721,0.09788548443068765,0.44320580276361843,0.8021616519422011,0.09682564315492209,2.4811238879858846,4.602896702360275,0.4544444545109798,4.049076179176752,5.804096031220737
2022-06-20,2893175,23112,False,56.027665847613456,91.04829835342055,104.3583388065835,0.09563127611155725,0.43017030950899127,0.7698731780876731,0.09586422437140804,2.4488424351349662,4.606220340561403,0.48468019229376863,3.990613820936723,5.756261879205756
2022-06-27,2265516,17894,False,56.298957299219275,93.03823709750179,106.87547526606035,0.094765010887972,0.4229994702020375,0.7511424509183928,0.09383099769875966,2.4906439481801765,4.592767138320282,0.4473809555162774,4.096159705619493,5.83031255528201
