date,threshold_db,stage07_empirical_pd,stage07_false_alarm_per_frame,stage07_target_detections,stage07_clutter_detections,stage08_track_detection_rate,stage08_confirmed_tracks,stage08_confirmed_true_tracks,stage08_confirmed_false_tracks,stage08_target_assignment_rate,stage08_clutter_assignment_rate,stage08_mean_track_purity,stage08_median_track_purity,stage08_mean_position_rmse_m,stage08_median_position_rmse_m
2022-06-06,-5.0,0.791139487677051,46.05776131496701,1823230,397893,0.9854010637143168,31626,25501,6125,0.9904076830679618,0.0688350888304142,0.9980259979068395,1.0,228.16786233169304,199.2217799250145
2022-06-06,0.0,0.6650061920659978,20.03090635490219,1532548,173047,0.9861608596548356,32158,30578,1580,0.9818550544583268,0.0400180297838159,0.9986787818814864,1.0,219.68583737637687,206.1440491612516
2022-06-06,3.0,0.5696323205884676,12.12096307442991,1312753,104713,0.9771058785143292,33826,33174,652,0.9701939359498702,0.0284873893403875,0.998990147525982,1.0,211.138796022012,200.74071073571665
2022-06-06,6.0,0.4704499162964589,7.374001620557935,1084181,63704,0.9496220241453232,31927,31620,307,0.9535686384469014,0.0198574657792289,0.9990749200123316,1.0,195.3704818785289,184.8243232317911
